DATE,TAVG,TMAX,TMIN,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Season
1985-05-15,18.2,22.3,14.6,,,,,,,,Spring
1985-05-16,21.7,27.8,14.3,,,,,,,,Spring
1985-05-17,19.7,25.0,16.2,,,,,,,,Spring
1985-05-18,16.0,18.1,14.6,,,,,,,,Spring
1985-05-19,13.7,15.7,12.8,,,,,,,,Spring
1985-05-20,12.2,15.8,9.6,,,,,,,,Spring
1985-05-21,14.4,20.5,9.3,,,,,,,,Spring
1985-05-22,16.5,22.3,11.4,,,,,,,,Spring
1985-05-23,16.6,22.5,12.1,,,,,,,,Spring
1985-05-24,16.5,21.3,13.4,,,,,,,,Spring
1985-05-25,13.9,16.6,13.0,,,,,,,,Spring
1985-05-26,17.5,24.0,12.8,,,,,,,,Spring
1985-05-27,18.6,23.7,13.6,,,,,,,,Spring
1985-05-28,20.1,26.4,14.4,,,,,,,,Spring
1985-05-29,19.8,25.3,13.4,,,,,,,,Spring
1985-05-30,18.1,22.2,14.5,,,,,,,,Spring
1985-05-31,17.8,21.5,15.3,,,,,,,,Spring
1986-03-01,-1.6,1.6,-4.1,,,,,,,,Spring
1986-03-02,0.6,4.3,-3.2,,,,,,,,Spring
1986-03-03,1.6,6.4,-1.0,,,,,,,,Spring
1986-03-04,3.2,6.9,-1.7,,,,,,,,Spring
1986-03-05,4.2,8.9,0.5,,,,,,,,Spring
1986-03-06,5.1,10.7,0.3,,,,,,,,Spring
1986-03-07,4.9,10.0,-0.8,,,,,,,,Spring
1986-03-08,7.0,11.3,2.2,,,,,,,,Spring
1986-03-09,2.9,8.2,0.4,,,,,,,,Spring
1986-03-10,0.0,3.6,-2.5,,,,,,,,Spring
1986-03-11,1.2,4.8,-2.0,,,,,,,,Spring
1986-03-12,3.4,6.2,-0.1,,,,,,,,Spring
1986-03-13,7.3,9.9,2.1,,,,,,,,Spring
1986-03-14,8.9,14.2,4.9,,,,,,,,Spring
1986-03-15,3.3,7.1,1.0,,,,,,,,Spring
1986-03-16,3.1,7.4,0.6,,,,,,,,Spring
1986-03-17,4.4,9.3,-0.5,,,,,,,,Spring
1986-03-18,3.1,8.0,1.2,,,,,,,,Spring
1986-03-19,2.4,4.4,1.5,,,,,,,,Spring
1986-03-20,3.6,6.5,0.7,,,,,,,,Spring
1986-03-21,5.4,9.8,1.5,,,,,,,,Spring
1986-03-22,5.3,8.2,2.7,,,,,,,,Spring
1986-03-23,5.6,10.2,3.6,,,,,,,,Spring
1986-03-24,4.3,8.0,2.2,,,,,,,,Spring
1986-03-25,5.6,10.6,1.4,,,,,,,,Spring
1986-03-26,6.1,10.6,2.4,,,,,,,,Spring
1986-03-27,8.2,15.1,1.6,,,,,,,,Spring
1986-03-28,9.6,16.7,4.6,,,,,,,,Spring
1986-03-29,7.7,12.3,5.5,,,,,,,,Spring
1986-03-30,7.0,12.5,5.0,,,,,,,,Spring
1986-03-31,6.4,11.0,3.2,,,,,,,,Spring
1986-04-01,7.3,11.0,3.5,,,,,,,,Spring
1986-04-02,9.2,14.4,5.0,,,,,,,,Spring
1986-04-03,9.1,15.0,6.0,,,,,,,,Spring
1986-04-04,8.7,14.4,5.9,,,,,,,,Spring
1986-04-05,7.1,10.5,4.8,,,,,,,,Spring
1986-04-06,7.1,10.9,4.7,,,,,,,,Spring
1986-04-07,7.2,10.4,3.2,,,,,,,,Spring
1986-04-08,11.3,15.7,5.0,,,,,,,,Spring
1986-04-09,13.2,20.7,10.2,,,,,,,,Spring
1986-04-10,9.2,15.3,7.4,,,,,,,,Spring
1986-04-11,7.6,11.3,5.6,,,,,,,,Spring
1986-04-12,7.7,10.9,3.9,,,,,,,,Spring
1986-04-13,9.9,14.5,5.6,,,,,,,,Spring
1986-04-14,13.3,19.3,6.3,,,,,,,,Spring
1986-04-15,9.5,16.5,6.6,,,,,,,,Spring
1986-04-16,7.4,11.1,3.2,,,,,,,,Spring
1986-04-17,9.9,13.7,5.1,,,,,,,,Spring
1986-04-18,13.2,19.3,8.7,,,,,,,,Spring
1986-04-19,13.2,20.5,9.4,,,,,,,,Spring
1986-04-20,9.7,15.0,7.6,,,,,,,,Spring
1986-04-21,12.2,16.8,5.1,,,,,,,,Spring
1986-04-22,10.3,15.2,8.0,,,,,,,,Spring
1986-04-23,12.8,15.5,6.5,,,,,,,,Spring
1986-04-24,12.9,16.7,10.8,,,,,,,,Spring
1986-04-25,13.3,16.3,10.9,,,,,,,,Spring
1986-04-26,12.4,15.0,11.0,,,,,,,,Spring
1986-04-27,10.6,14.5,9.3,,,,,,,,Spring
1986-04-28,14.2,20.0,8.0,,,,,,,,Spring
1986-04-29,15.2,21.1,9.9,,,,,,,,Spring
1986-04-30,14.3,18.7,11.4,,,,,,,,Spring
1986-05-01,10.7,13.6,9.8,,,,,,,,Spring
1986-05-02,13.3,18.0,9.0,,,,,,,,Spring
1986-05-03,15.3,20.3,10.1,,,,,,,,Spring
1986-05-04,17.7,24.7,11.7,,,,,,,,Spring
1986-05-05,16.5,21.7,12.4,,,,,,,,Spring
1986-05-06,16.3,20.5,12.4,,,,,,,,Spring
1986-05-07,17.7,22.0,13.2,,,,,,,,Spring
1986-05-08,16.4,21.8,12.5,,,,,,,,Spring
1986-05-09,11.4,15.9,9.2,,,,,,,,Spring
1986-05-10,11.3,15.2,9.3,,,,,,,,Spring
1986-05-11,11.9,16.8,9.5,,,,,,,,Spring
1986-05-12,16.3,20.0,9.0,,,,,,,,Spring
1986-05-13,13.1,15.2,12.3,,,,,,,,Spring
1986-05-14,12.7,15.6,10.4,,,,,,,,Spring
1986-05-15,13.4,16.7,10.4,,,,,,,,Spring
1986-05-16,12.7,16.2,10.5,,,,,,,,Spring
1986-05-17,18.1,22.9,10.1,,,,,,,,Spring
1986-05-18,17.7,21.3,14.8,,,,,,,,Spring
1986-05-19,16.1,20.9,15.0,,,,,,,,Spring
1986-05-20,16.9,21.9,13.2,,,,,,,,Spring
1986-05-21,16.4,21.4,11.7,,,,,,,,Spring
1986-05-22,15.0,19.6,12.3,,,,,,,,Spring
1986-05-23,17.7,21.7,13.0,,,,,,,,Spring
1986-05-24,14.7,17.1,13.8,,,,,,,,Spring
1986-05-25,19.6,25.4,12.8,,,,,,,,Spring
1986-05-26,17.2,19.1,16.3,,,,,,,,Spring
1986-05-27,18.4,23.7,15.7,,,,,,,,Spring
1986-05-28,17.8,23.6,14.1,,,,,,,,Spring
1986-05-29,18.1,24.1,15.5,,,,,,,,Spring
1986-05-30,16.2,21.4,12.8,,,,,,,,Spring
1986-05-31,17.4,21.5,11.9,,,,,,,,Spring
1987-03-01,-2.8,0.5,-5.2,,,,,,,,Spring
1987-03-02,-1.1,1.4,-5.3,,,,,,,,Spring
1987-03-03,3.4,6.4,-2.1,,,,,,,,Spring
1987-03-04,3.7,6.2,2.3,,,,,,,,Spring
1987-03-05,1.6,6.2,-1.3,,,,,,,,Spring
1987-03-06,2.1,3.7,-2.0,,,,,,,,Spring
1987-03-07,3.4,9.3,-0.6,,,,,,,,Spring
1987-03-08,2.0,4.5,-0.2,,,,,,,,Spring
1987-03-09,2.6,6.6,-0.7,,,,,,,,Spring
1987-03-10,2.2,5.8,0.4,,,,,,,,Spring
1987-03-11,2.2,4.6,-1.5,,,,,,,,Spring
1987-03-12,7.6,12.3,0.8,,,,,,,,Spring
1987-03-13,6.7,12.1,4.2,,,,,,,,Spring
1987-03-14,1.1,5.3,-1.4,,,,,,,,Spring
1987-03-15,2.1,4.7,-1.6,,,,,,,,Spring
1987-03-16,2.4,6.5,-1.2,,,,,,,,Spring
1987-03-17,5.2,12.0,-1.3,,,,,,,,Spring
1987-03-18,5.3,8.8,1.8,,,,,,,,Spring
1987-03-19,4.1,5.8,3.0,,,,,,,,Spring
1987-03-20,5.9,10.5,1.9,,,,,,,,Spring
1987-03-21,5.6,9.4,2.0,,,,,,,,Spring
1987-03-22,7.3,10.0,3.0,,,,,,,,Spring
1987-03-23,9.6,15.1,5.8,,,,,,,,Spring
1987-03-24,1.3,9.1,-2.0,,,,,,,,Spring
1987-03-25,-1.1,1.0,-6.5,,,,,,,,Spring
1987-03-26,3.0,5.0,-2.4,,,,,,,,Spring
1987-03-27,4.6,6.4,1.7,,,,,,,,Spring
1987-03-28,4.3,6.9,3.2,,,,,,,,Spring
1987-03-29,7.2,11.3,0.6,,,,,,,,Spring
1987-03-30,4.6,6.4,3.8,,,,,,,,Spring
1987-03-31,3.8,8.7,1.2,,,,,,,,Spring
1987-04-01,4.1,7.7,0.6,,,,,,,,Spring
1987-04-02,4.9,7.6,2.6,,,,,,,,Spring
1987-04-03,4.7,6.4,3.2,,,,,,,,Spring
1987-04-04,9.3,14.5,2.6,,,,,,,,Spring
1987-04-05,14.7,21.9,6.4,,,,,,,,Spring
1987-04-06,10.5,14.0,10.4,,,,,,,,Spring
1987-04-07,9.0,13.7,5.8,,,,,,,,Spring
1987-04-08,12.3,17.9,5.8,,,,,,,,Spring
1987-04-09,9.1,11.7,7.7,,,,,,,,Spring
1987-04-10,6.6,8.5,6.0,,,,,,,,Spring
1987-04-11,6.4,10.3,4.0,,,,,,,,Spring
1987-04-12,4.4,8.0,2.6,,,,,,,,Spring
1987-04-13,4.7,9.7,-0.1,,,,,,,,Spring
1987-04-14,6.1,9.1,2.1,,,,,,,,Spring
1987-04-15,8.8,14.9,4.1,,,,,,,,Spring
1987-04-16,10.5,16.5,5.8,,,,,,,,Spring
1987-04-17,11.6,16.2,5.8,,,,,,,,Spring
1987-04-18,10.8,17.3,7.5,,,,,,,,Spring
1987-04-19,14.7,18.3,8.2,,,,,,,,Spring
1987-04-20,18.1,20.3,13.7,,,,,,,,Spring
1987-04-21,8.6,19.9,7.4,,,,,,,,Spring
1987-04-22,7.1,8.7,5.8,,,,,,,,Spring
1987-04-23,8.9,12.8,5.0,,,,,,,,Spring
1987-04-24,11.6,15.6,5.7,,,,,,,,Spring
1987-04-25,9.6,14.0,8.0,,,,,,,,Spring
1987-04-26,11.2,17.7,6.5,,,,,,,,Spring
1987-04-27,10.2,14.2,7.4,,,,,,,,Spring
1987-04-28,11.0,16.6,7.8,,,,,,,,Spring
1987-04-29,11.8,18.3,6.6,,,,,,,,Spring
1987-04-30,14.1,17.7,9.5,,,,,,,,Spring
1987-05-01,14.1,19.8,11.3,,,,,,,,Spring
1987-05-02,11.6,17.7,8.6,,,,,,,,Spring
1987-05-03,10.4,15.6,6.2,,,,,,,,Spring
1987-05-04,9.8,13.7,7.6,,,,,,,,Spring
1987-05-05,10.6,13.6,8.4,,,,,,,,Spring
1987-05-06,11.8,15.0,8.6,,,,,,,,Spring
1987-05-07,13.2,17.5,10.1,,,,,,,,Spring
1987-05-08,13.4,17.9,10.0,,,,,,,,Spring
1987-05-09,15.4,19.8,10.8,,,,,,,,Spring
1987-05-10,15.9,18.2,12.6,,,,,,,,Spring
1987-05-11,17.4,20.3,14.8,,,,,,,,Spring
1987-05-12,16.3,21.6,14.8,,,,,,,,Spring
1987-05-13,13.3,17.5,12.1,,,,,,,,Spring
1987-05-14,15.6,20.5,11.2,,,,,,,,Spring
1987-05-15,14.3,20.0,10.3,,,,,,,,Spring
1987-05-16,14.6,18.3,11.0,,,,,,,,Spring
1987-05-17,10.4,13.8,9.7,,,,,,,,Spring
1987-05-18,15.5,20.7,8.4,,,,,,,,Spring
1987-05-19,16.2,19.6,13.1,,,,,,,,Spring
1987-05-20,19.6,24.2,13.0,,,,,,,,Spring
1987-05-21,21.7,26.3,15.0,,,,,,,,Spring
1987-05-22,17.7,20.3,17.6,,,,,,,,Spring
1987-05-23,14.8,19.8,13.5,,,,,,,,Spring
1987-05-24,17.8,20.9,12.9,,,,,,,,Spring
1987-05-25,17.7,20.3,15.8,,,,,,,,Spring
1987-05-26,18.9,23.7,14.7,,,,,,,,Spring
1987-05-27,19.5,25.0,16.2,,,,,,,,Spring
1987-05-28,17.4,22.6,14.9,,,,,,,,Spring
1987-05-29,16.9,21.1,13.5,,,,,,,,Spring
1987-05-30,17.8,22.2,13.9,,,,,,,,Spring
1987-05-31,19.7,25.5,14.8,,,,,,,,Spring
1988-03-01,1.7,5.4,-1.2,,,,,,,,Spring
1988-03-02,-2.2,1.4,-5.2,,,,,,,,Spring
1988-03-03,-2.2,1.5,-5.2,,,,,,,,Spring
1988-03-04,-0.6,1.1,-4.7,,,,,,,,Spring
1988-03-05,0.8,4.1,-2.4,,,,,,,,Spring
1988-03-06,-1.3,2.0,-3.2,,,,,,,,Spring
1988-03-07,-1.4,-0.4,-6.1,,,,,,,,Spring
1988-03-08,-1.6,1.3,-3.2,,,,,,,,Spring
1988-03-09,2.5,6.7,-3.6,,,,,,,,Spring
1988-03-10,5.5,8.7,-1.1,,,,,,,,Spring
1988-03-11,3.1,5.2,2.7,,,,,,,,Spring
1988-03-12,3.1,5.4,1.7,,,,,,,,Spring
1988-03-13,8.4,12.9,2.2,,,,,,,,Spring
1988-03-14,5.2,9.7,4.1,,,,,,,,Spring
1988-03-15,2.2,6.7,-0.8,,,,,,,,Spring
1988-03-16,4.2,7.4,-0.3,,,,,,,,Spring
1988-03-17,4.6,10.4,1.7,,,,,,,,Spring
1988-03-18,2.9,5.2,1.6,,,,,,,,Spring
1988-03-19,2.3,7.1,0.5,,,,,,,,Spring
1988-03-20,6.5,10.1,-1.1,,,,,,,,Spring
1988-03-21,8.2,13.2,4.9,,,,,,,,Spring
1988-03-22,5.7,11.5,3.3,,,,,,,,Spring
1988-03-23,2.5,7.2,-0.1,,,,,,,,Spring
1988-03-24,5.3,10.0,-2.3,,,,,,,,Spring
1988-03-25,6.8,12.1,3.8,,,,,,,,Spring
1988-03-26,5.4,8.8,2.7,,,,,,,,Spring
1988-03-27,5.9,10.0,2.0,,,,,,,,Spring
1988-03-28,7.1,11.0,3.7,,,,,,,,Spring
1988-03-29,8.8,13.3,3.9,,,,,,,,Spring
1988-03-30,8.9,13.2,5.4,,,,,,,,Spring
1988-03-31,8.1,12.3,5.6,,,,,,,,Spring
1988-04-01,7.2,13.7,5.1,,,,,,,,Spring
1988-04-02,10.2,17.4,2.9,,,,,,,,Spring
1988-04-03,9.4,15.1,5.9,,,,,,,,Spring
1988-04-04,9.8,15.7,5.2,,,,,,,,Spring
1988-04-05,6.0,8.3,5.3,,,,,,,,Spring
1988-04-06,9.7,13.0,3.6,,,,,,,,Spring
1988-04-07,8.2,13.0,6.4,,,,,,,,Spring
1988-04-08,7.0,10.9,5.4,,,,,,,,Spring
1988-04-09,7.3,11.1,4.2,,,,,,,,Spring
1988-04-10,9.3,13.1,4.2,,,,,,,,Spring
1988-04-11,12.1,14.6,7.2,,,,,,,,Spring
1988-04-12,9.0,13.4,7.0,,,,,,,,Spring
1988-04-13,8.7,12.7,5.9,,,,,,,,Spring
1988-04-14,8.5,11.7,5.8,,,,,,,,Spring
1988-04-15,11.2,14.7,6.0,,,,,,,,Spring
1988-04-16,13.6,17.6,9.4,,,,,,,,Spring
1988-04-17,13.9,21.1,9.6,,,,,,,,Spring
1988-04-18,7.4,12.1,6.0,,,,,,,,Spring
1988-04-19,7.4,12.7,4.1,,,,,,,,Spring
1988-04-20,10.0,14.5,4.6,,,,,,,,Spring
1988-04-21,8.6,13.6,6.8,,,,,,,,Spring
1988-04-22,7.9,10.9,5.0,,,,,,,,Spring
1988-04-23,8.7,12.1,5.9,,,,,,,,Spring
1988-04-24,9.5,12.4,6.6,,,,,,,,Spring
1988-04-25,10.6,13.4,7.7,,,,,,,,Spring
1988-04-26,12.4,14.9,8.8,,,,,,,,Spring
1988-04-27,14.2,17.2,11.2,,,,,,,,Spring
1988-04-28,16.2,22.5,12.0,,,,,,,,Spring
1988-04-29,15.5,20.0,12.0,,,,,,,,Spring
1988-04-30,13.8,18.1,11.1,,,,,,,,Spring
1988-05-01,13.4,19.9,11.4,,,,,,,,Spring
1988-05-02,16.2,20.0,9.8,,,,,,,,Spring
1988-05-03,14.5,19.8,12.1,,,,,,,,Spring
1988-05-04,16.8,23.1,11.8,,,,,,,,Spring
1988-05-05,14.2,20.0,11.2,,,,,,,,Spring
1988-05-06,18.4,20.3,9.5,,,,,,,,Spring
1988-05-07,15.4,21.3,12.4,,,,,,,,Spring
1988-05-08,15.8,20.1,10.4,,,,,,,,Spring
1988-05-09,13.3,16.6,12.3,,,,,,,,Spring
1988-05-10,14.1,18.3,10.3,,,,,,,,Spring
1988-05-11,13.8,16.4,11.7,,,,,,,,Spring
1988-05-12,16.1,20.5,12.5,,,,,,,,Spring
1988-05-13,16.2,21.0,12.3,,,,,,,,Spring
1988-05-14,16.2,19.4,12.5,,,,,,,,Spring
1988-05-15,15.7,19.3,11.2,,,,,,,,Spring
1988-05-16,16.8,20.3,14.2,,,,,,,,Spring
1988-05-17,15.8,20.0,13.5,,,,,,,,Spring
1988-05-18,18.5,21.5,13.8,,,,,,,,Spring
1988-05-19,21.1,26.3,16.2,,,,,,,,Spring
1988-05-20,22.4,28.5,16.2,,,,,,,,Spring
1988-05-21,19.3,25.9,16.5,,,,,,,,Spring
1988-05-22,12.4,16.5,11.7,,,,,,,,Spring
1988-05-23,17.2,19.7,11.7,,,,,,,,Spring
1988-05-24,18.2,21.7,15.3,,,,,,,,Spring
1988-05-25,18.5,23.6,13.5,,,,,,,,Spring
1988-05-26,19.6,24.5,14.1,,,,,,,,Spring
1988-05-27,16.2,21.5,14.4,,,,,,,,Spring
1988-05-28,15.6,19.0,12.3,,,,,,,,Spring
1988-05-29,17.3,21.8,14.2,,,,,,,,Spring
1988-05-30,19.8,25.8,14.6,,,,,,,,Spring
1988-05-31,17.2,22.2,15.6,,,,,,,,Spring
1989-03-01,6.1,10.4,-0.5,,,,,,,,Spring
1989-03-02,5.5,7.7,3.0,,,,,,,,Spring
1989-03-03,4.2,5.8,3.4,,,,,,,,Spring
1989-03-04,3.8,6.8,3.0,,,,,,,,Spring
1989-03-05,0.7,3.9,-0.2,,,,,,,,Spring
1989-03-06,-0.8,1.1,-2.6,,,,,,,,Spring
1989-03-07,-1.5,0.7,-3.0,,,,,,,,Spring
1989-03-08,1.5,3.5,-2.8,,,,,,,,Spring
1989-03-09,4.2,7.0,-0.7,,,,,,,,Spring
1989-03-10,5.6,9.0,2.0,,,,,,,,Spring
1989-03-11,6.9,9.6,4.9,,,,,,,,Spring
1989-03-12,8.2,11.6,5.5,,,,,,,,Spring
1989-03-13,7.1,12.4,5.4,,,,,,,,Spring
1989-03-14,5.1,7.8,1.8,,,,,,,,Spring
1989-03-15,4.8,8.7,2.1,,,,,,,,Spring
1989-03-16,3.6,7.4,2.0,,,,,,,,Spring
1989-03-17,4.2,8.4,-0.5,,,,,,,,Spring
1989-03-18,5.4,9.7,1.1,,,,,,,,Spring
1989-03-19,7.8,12.1,0.7,,,,,,,,Spring
1989-03-20,7.7,11.9,5.2,,,,,,,,Spring
1989-03-21,6.6,11.2,3.0,,,,,,,,Spring
1989-03-22,7.7,12.7,2.0,,,,,,,,Spring
1989-03-23,9.1,13.1,5.3,,,,,,,,Spring
1989-03-24,5.7,8.6,4.9,,,,,,,,Spring
1989-03-25,6.4,11.0,1.9,,,,,,,,Spring
1989-03-26,7.1,11.6,3.6,,,,,,,,Spring
1989-03-27,7.2,10.4,4.0,,,,,,,,Spring
1989-03-28,7.2,10.7,5.2,,,,,,,,Spring
1989-03-29,7.6,11.6,3.1,,,,,,,,Spring
1989-03-30,9.4,13.3,5.2,,,,,,,,Spring
1989-03-31,7.5,10.8,5.7,,,,,,,,Spring
1989-04-01,8.9,14.1,4.9,,,,,,,,Spring
1989-04-02,9.1,14.3,4.6,,,,,,,,Spring
1989-04-03,9.6,14.5,6.0,,,,,,,,Spring
1989-04-04,11.0,16.6,6.1,,,,,,,,Spring
1989-04-05,10.4,15.4,6.8,,,,,,,,Spring
1989-04-06,12.3,19.1,6.5,,,,,,,,Spring
1989-04-07,10.5,16.0,7.5,,,,,,,,Spring
1989-04-08,11.9,17.3,7.1,,,,,,,,Spring
1989-04-09,10.1,15.2,8.0,,,,,,,,Spring
1989-04-10,8.2,10.4,5.2,,,,,,,,Spring
1989-04-11,10.1,14.0,6.6,,,,,,,,Spring
1989-04-12,12.5,17.2,6.4,,,,,,,,Spring
1989-04-13,14.7,21.5,8.5,,,,,,,,Spring
1989-04-14,13.9,16.5,11.7,,,,,,,,Spring
1989-04-15,15.5,21.5,12.0,,,,,,,,Spring
1989-04-16,10.1,13.5,9.4,,,,,,,,Spring
1989-04-17,11.4,13.8,7.6,,,,,,,,Spring
1989-04-18,14.4,17.7,8.6,,,,,,,,Spring
1989-04-19,16.2,22.2,12.6,,,,,,,,Spring
1989-04-20,19.8,24.3,12.2,,,,,,,,Spring
1989-04-21,19.2,27.4,13.7,,,,,,,,Spring
1989-04-22,13.0,16.3,11.4,,,,,,,,Spring
1989-04-23,15.7,21.3,10.9,,,,,,,,Spring
1989-04-24,14.0,21.3,10.9,,,,,,,,Spring
1989-04-25,12.0,15.3,9.4,,,,,,,,Spring
1989-04-26,12.6,16.8,9.0,,,,,,,,Spring
1989-04-27,12.4,19.2,10.3,,,,,,,,Spring
1989-04-28,13.7,19.4,7.3,,,,,,,,Spring
1989-04-29,14.9,20.2,9.4,,,,,,,,Spring
1989-04-30,13.7,18.2,10.2,,,,,,,,Spring
1989-05-01,14.6,20.1,9.6,,,,,,,,Spring
1989-05-02,15.1,20.9,10.4,,,,,,,,Spring
1989-05-03,14.9,19.7,12.5,,,,,,,,Spring
1989-05-04,16.0,20.9,11.9,,,,,,,,Spring
1989-05-05,19.4,27.0,12.8,,,,,,,,Spring
1989-05-06,18.5,26.0,15.2,,,,,,,,Spring
1989-05-07,15.0,20.3,11.8,,,,,,,,Spring
1989-05-08,13.2,15.4,11.5,,,,,,,,Spring
1989-05-09,15.3,18.8,12.4,,,,,,,,Spring
1989-05-10,17.6,23.0,13.7,,,,,,,,Spring
1989-05-11,16.8,22.1,13.2,,,,,,,,Spring
1989-05-12,16.5,21.2,13.5,,,,,,,,Spring
1989-05-13,12.8,15.8,12.5,,,,,,,,Spring
1989-05-14,12.4,14.7,9.4,,,,,,,,Spring
1989-05-15,14.7,18.0,11.0,,,,,,,,Spring
1989-05-16,15.2,19.4,12.9,,,,,,,,Spring
1989-05-17,17.4,22.6,12.1,,,,,,,,Spring
1989-05-18,19.1,25.7,14.0,,,,,,,,Spring
1989-05-19,17.8,22.3,14.4,,,,,,,,Spring
1989-05-20,15.2,19.6,13.8,,,,,,,,Spring
1989-05-21,14.4,17.9,12.8,,,,,,,,Spring
1989-05-22,15.6,20.0,13.2,,,,,,,,Spring
1989-05-23,15.8,19.9,13.4,,,,,,,,Spring
1989-05-24,16.7,20.0,13.1,,,,,,,,Spring
1989-05-25,15.3,19.3,13.9,,,,,,,,Spring
1989-05-26,17.9,23.9,12.5,,,,,,,,Spring
1989-05-27,19.0,24.8,14.6,,,,,,,,Spring
1989-05-28,16.2,21.5,13.5,,,,,,,,Spring
1989-05-29,18.0,24.5,13.4,,,,,,,,Spring
1989-05-30,16.3,20.1,12.5,,,,,,,,Spring
1989-05-31,17.8,22.6,14.2,,,,,,,,Spring
1990-03-01,6.9,11.1,3.0,,,,,,,,Spring
1990-03-02,7.3,11.7,1.8,,,,,,,,Spring
1990-03-03,6.0,10.0,3.8,,,,,,,,Spring
1990-03-04,4.2,9.0,2.2,,,,,,,,Spring
1990-03-05,4.3,7.9,0.0,,,,,,,,Spring
1990-03-06,5.0,8.0,1.7,,,,,,,,Spring
1990-03-07,3.4,6.7,1.2,,,,,,,,Spring
1990-03-08,3.7,7.6,-0.3,,,,,,,,Spring
1990-03-09,5.4,8.2,0.0,,,,,,,,Spring
1990-03-10,8.6,13.2,4.0,,,,,,,,Spring
1990-03-11,5.9,9.6,3.6,,,,,,,,Spring
1990-03-12,5.2,9.6,3.1,,,,,,,,Spring
1990-03-13,6.1,9.9,1.6,,,,,,,,Spring
1990-03-14,6.1,7.8,4.1,,,,,,,,Spring
1990-03-15,4.9,7.2,4.1,,,,,,,,Spring
1990-03-16,5.3,9.8,2.0,,,,,,,,Spring
1990-03-17,2.3,5.0,0.5,,,,,,,,Spring
1990-03-18,5.2,9.8,0.3,,,,,,,,Spring
1990-03-19,6.4,9.1,2.8,,,,,,,,Spring
1990-03-20,6.1,8.5,4.8,,,,,,,,Spring
1990-03-21,8.8,14.8,3.0,,,,,,,,Spring
1990-03-22,12.4,16.5,6.2,,,,,,,,Spring
1990-03-23,12.2,16.5,10.4,,,,,,,,Spring
1990-03-24,6.8,10.4,5.0,,,,,,,,Spring
1990-03-25,8.2,12.9,4.2,,,,,,,,Spring
1990-03-26,8.9,13.9,3.0,,,,,,,,Spring
1990-03-27,9.0,12.5,5.8,,,,,,,,Spring
1990-03-28,8.1,9.0,6.9,,,,,,,,Spring
1990-03-29,8.8,9.8,6.8,,,,,,,,Spring
1990-03-30,7.7,9.0,7.4,,,,,,,,Spring
1990-03-31,6.8,10.1,5.7,,,,,,,,Spring
1990-04-01,6.3,11.2,4.7,,,,,,,,Spring
1990-04-02,7.8,14.5,4.6,,,,,,,,Spring
1990-04-03,5.2,7.7,4.2,,,,,,,,Spring
1990-04-04,5.9,9.0,2.3,,,,,,,,Spring
1990-04-05,7.9,10.0,4.6,,,,,,,,Spring
1990-04-06,9.9,13.4,5.4,,,,,,,,Spring
1990-04-07,7.3,9.2,5.8,,,,,,,,Spring
1990-04-08,7.9,10.8,5.8,,,,,,,,Spring
1990-04-09,10.6,15.4,5.7,,,,,,,,Spring
1990-04-10,13.8,19.6,8.5,,,,,,,,Spring
1990-04-11,18.3,25.8,8.1,,,,,,,,Spring
1990-04-12,12.2,19.9,11.2,,,,,,,,Spring
1990-04-13,6.4,11.2,6.0,,,,,,,,Spring
1990-04-14,6.2,7.0,4.2,,,,,,,,Spring
1990-04-15,8.9,13.5,6.4,,,,,,,,Spring
1990-04-16,8.7,14.0,6.5,,,,,,,,Spring
1990-04-17,9.7,14.2,4.4,,,,,,,,Spring
1990-04-18,10.4,15.0,6.6,,,,,,,,Spring
1990-04-19,12.4,16.6,6.8,,,,,,,,Spring
1990-04-20,12.1,16.8,10.1,,,,,,,,Spring
1990-04-21,13.7,17.7,8.9,,,,,,,,Spring
1990-04-22,11.3,14.4,10.7,,,,,,,,Spring
1990-04-23,9.0,12.2,8.2,,,,,,,,Spring
1990-04-24,9.6,12.4,7.2,,,,,,,,Spring
1990-04-25,11.0,13.2,7.5,,,,,,,,Spring
1990-04-26,10.2,14.5,8.3,,,,,,,,Spring
1990-04-27,13.1,18.9,6.5,,,,,,,,Spring
1990-04-28,11.6,14.2,10.7,,,,,,,,Spring
1990-04-29,15.3,21.5,8.2,,,,,,,,Spring
1990-04-30,17.2,23.2,12.1,,,,,,,,Spring
1990-05-01,12.7,17.9,9.2,,,,,,,,Spring
1990-05-02,11.1,13.7,7.7,,,,,,,,Spring
1990-05-03,10.7,12.6,9.7,,,,,,,,Spring
1990-05-04,9.5,12.2,7.8,,,,,,,,Spring
1990-05-05,13.3,16.5,7.5,,,,,,,,Spring
1990-05-06,16.3,20.1,12.4,,,,,,,,Spring
1990-05-07,13.7,21.0,11.6,,,,,,,,Spring
1990-05-08,12.5,16.7,10.2,,,,,,,,Spring
1990-05-09,18.2,24.2,11.0,,,,,,,,Spring
1990-05-10,16.1,20.3,14.1,,,,,,,,Spring
1990-05-11,14.1,16.8,12.8,,,,,,,,Spring
1990-05-12,15.6,21.4,12.7,,,,,,,,Spring
1990-05-13,14.4,19.2,12.7,,,,,,,,Spring
1990-05-14,16.6,23.0,12.6,,,,,,,,Spring
1990-05-15,14.9,19.2,11.7,,,,,,,,Spring
