DATE,TAVG,TMAX,TMIN,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Season
1985-11-17,2.5,6.2,0.6,,,,,,,,Autumn
1985-11-18,2.5,4.8,-1.0,,,,,,,,Autumn
1985-11-19,5.9,7.5,0.6,,,,,,,,Autumn
1985-11-20,8.2,12.3,5.0,,,,,,,,Autumn
1985-11-21,9.1,11.9,6.9,,,,,,,,Autumn
1985-11-22,9.9,11.9,8.1,,,,,,,,Autumn
1985-11-23,4.1,10.8,2.4,,,,,,,,Autumn
1985-11-24,1.2,5.5,-0.5,,,,,,,,Autumn
1985-11-25,5.3,9.0,-2.0,,,,,,,,Autumn
1985-11-26,6.5,11.9,3.2,,,,,,,,Autumn
1985-11-27,8.1,12.2,2.8,,,,,,,,Autumn
1985-11-28,0.7,6.2,-0.6,,,,,,,,Autumn
1985-11-29,-0.5,2.3,-4.1,,,,,,,,Autumn
1985-11-30,-1.8,0.7,-3.2,,,,,,,,Autumn
1986-09-01,22.8,29.8,19.3,,,,,,,,Autumn
1986-09-02,20.1,21.5,17.2,,,,,,,,Autumn
1986-09-03,23.0,26.0,20.6,,,,,,,,Autumn
1986-09-04,22.6,25.0,21.5,,,,,,,,Autumn
1986-09-05,22.8,25.8,21.2,,,,,,,,Autumn
1986-09-06,21.7,26.2,19.2,,,,,,,,Autumn
1986-09-07,22.4,27.4,18.6,,,,,,,,Autumn
1986-09-08,22.0,25.4,20.1,,,,,,,,Autumn
1986-09-09,22.3,26.3,20.3,,,,,,,,Autumn
1986-09-10,22.6,26.2,20.2,,,,,,,,Autumn
1986-09-11,21.7,24.5,19.9,,,,,,,,Autumn
1986-09-12,21.2,24.9,19.4,,,,,,,,Autumn
1986-09-13,20.1,23.4,18.3,,,,,,,,Autumn
1986-09-14,20.0,23.5,16.0,,,,,,,,Autumn
1986-09-15,21.0,26.0,16.7,,,,,,,,Autumn
1986-09-16,20.2,24.3,16.7,,,,,,,,Autumn
1986-09-17,17.9,20.9,13.0,,,,,,,,Autumn
1986-09-18,16.0,20.6,13.0,,,,,,,,Autumn
1986-09-19,18.8,24.4,11.3,,,,,,,,Autumn
1986-09-20,15.9,18.8,14.6,,,,,,,,Autumn
1986-09-21,15.9,17.4,13.5,,,,,,,,Autumn
1986-09-22,20.5,23.4,14.5,,,,,,,,Autumn
1986-09-23,18.9,24.3,14.0,,,,,,,,Autumn
1986-09-24,17.8,22.8,12.7,,,,,,,,Autumn
1986-09-25,18.3,24.0,13.6,,,,,,,,Autumn
1986-09-26,19.1,24.2,14.1,,,,,,,,Autumn
1986-09-27,17.4,23.3,14.5,,,,,,,,Autumn
1986-09-28,18.3,23.8,12.1,,,,,,,,Autumn
1986-09-29,17.8,22.0,14.1,,,,,,,,Autumn
1986-09-30,17.2,21.6,13.4,,,,,,,,Autumn
1986-10-01,15.3,18.6,13.5,,,,,,,,Autumn
1986-10-02,15.4,19.0,12.5,,,,,,,,Autumn
1986-10-03,18.3,23.3,14.1,,,,,,,,Autumn
1986-10-04,18.0,22.8,14.1,,,,,,,,Autumn
1986-10-05,17.6,20.6,14.2,,,,,,,,Autumn
1986-10-06,17.4,22.9,15.6,,,,,,,,Autumn
1986-10-07,18.0,23.0,14.2,,,,,,,,Autumn
1986-10-08,17.2,20.3,14.1,,,,,,,,Autumn
1986-10-09,14.4,17.6,14.0,,,,,,,,Autumn
1986-10-10,14.5,18.9,12.8,,,,,,,,Autumn
1986-10-11,13.4,18.2,11.5,,,,,,,,Autumn
1986-10-12,15.4,19.0,9.3,,,,,,,,Autumn
1986-10-13,15.9,19.0,12.2,,,,,,,,Autumn
1986-10-14,14.7,19.1,12.3,,,,,,,,Autumn
1986-10-15,15.1,17.3,12.4,,,,,,,,Autumn
1986-10-16,12.0,17.2,9.8,,,,,,,,Autumn
1986-10-17,9.4,14.0,5.3,,,,,,,,Autumn
1986-10-18,11.0,16.7,7.0,,,,,,,,Autumn
1986-10-19,12.7,17.7,6.2,,,,,,,,Autumn
1986-10-20,12.2,14.3,9.4,,,,,,,,Autumn
1986-10-21,10.2,12.3,9.8,,,,,,,,Autumn
1986-10-22,10.8,15.8,6.7,,,,,,,,Autumn
1986-10-23,10.7,14.6,6.0,,,,,,,,Autumn
1986-10-24,12.8,16.0,9.0,,,,,,,,Autumn
1986-10-25,14.4,16.9,10.1,,,,,,,,Autumn
1986-10-26,8.8,15.3,6.2,,,,,,,,Autumn
1986-10-27,10.3,13.1,4.3,,,,,,,,Autumn
1986-10-28,4.9,12.3,3.7,,,,,,,,Autumn
1986-10-29,5.3,8.6,2.9,,,,,,,,Autumn
1986-10-30,4.3,8.2,1.6,,,,,,,,Autumn
1986-10-31,7.7,10.5,1.2,,,,,,,,Autumn
1986-11-01,9.8,15.1,7.2,,,,,,,,Autumn
1986-11-02,10.3,13.4,4.9,,,,,,,,Autumn
1986-11-03,7.9,13.5,7.0,,,,,,,,Autumn
1986-11-04,8.4,10.9,3.0,,,,,,,,Autumn
1986-11-05,9.3,12.3,5.8,,,,,,,,Autumn
1986-11-06,12.0,13.8,7.2,,,,,,,,Autumn
1986-11-07,8.0,13.0,5.2,,,,,,,,Autumn
1986-11-08,7.2,8.5,1.8,,,,,,,,Autumn
1986-11-09,8.4,11.4,6.0,,,,,,,,Autumn
1986-11-10,6.3,10.1,4.8,,,,,,,,Autumn
1986-11-11,5.7,9.7,1.8,,,,,,,,Autumn
1986-11-12,9.6,13.0,4.0,,,,,,,,Autumn
1986-11-13,11.6,13.9,9.0,,,,,,,,Autumn
1986-11-14,5.1,12.0,1.4,,,,,,,,Autumn
1986-11-15,1.6,4.3,-1.4,,,,,,,,Autumn
1986-11-16,2.1,5.4,-1.0,,,,,,,,Autumn
1986-11-17,4.6,7.3,-0.6,,,,,,,,Autumn
1986-11-18,7.0,10.8,2.8,,,,,,,,Autumn
1986-11-19,6.0,9.8,2.7,,,,,,,,Autumn
1986-11-20,5.2,9.3,2.4,,,,,,,,Autumn
1986-11-21,5.9,9.8,1.2,,,,,,,,Autumn
1986-11-22,5.1,8.1,3.6,,,,,,,,Autumn
1986-11-23,11.2,15.5,2.9,,,,,,,,Autumn
1986-11-24,6.2,12.0,5.1,,,,,,,,Autumn
1986-11-25,-0.8,5.1,-2.2,,,,,,,,Autumn
1986-11-26,-2.6,-0.1,-4.7,,,,,,,,Autumn
1986-11-27,0.6,3.3,-4.5,,,,,,,,Autumn
1986-11-28,0.8,5.0,-1.0,,,,,,,,Autumn
1986-11-29,-1.3,0.7,-3.5,,,,,,,,Autumn
1986-11-30,4.1,5.5,-2.2,,,,,,,,Autumn
1987-09-01,22.4,25.7,21.3,,,,,,,,Autumn
1987-09-02,22.4,25.9,19.0,,,,,,,,Autumn
1987-09-03,24.2,28.6,20.1,,,,,,,,Autumn
1987-09-04,22.7,25.8,20.2,,,,,,,,Autumn
1987-09-05,19.1,22.0,17.6,,,,,,,,Autumn
1987-09-06,20.1,21.3,19.5,,,,,,,,Autumn
1987-09-07,20.4,23.5,18.7,,,,,,,,Autumn
1987-09-08,20.7,23.5,18.1,,,,,,,,Autumn
1987-09-09,21.8,25.9,17.2,,,,,,,,Autumn
1987-09-10,22.4,26.4,18.8,,,,,,,,Autumn
1987-09-11,22.1,26.6,19.2,,,,,,,,Autumn
1987-09-12,22.6,27.9,16.3,,,,,,,,Autumn
1987-09-13,21.3,25.6,18.0,,,,,,,,Autumn
1987-09-14,21.9,26.0,18.5,,,,,,,,Autumn
1987-09-15,20.2,26.4,17.7,,,,,,,,Autumn
1987-09-16,17.7,24.6,14.3,,,,,,,,Autumn
1987-09-17,18.0,23.2,11.6,,,,,,,,Autumn
1987-09-18,18.4,22.0,12.7,,,,,,,,Autumn
1987-09-19,20.1,23.6,15.5,,,,,,,,Autumn
1987-09-20,21.8,24.3,17.5,,,,,,,,Autumn
1987-09-21,20.6,23.8,20.0,,,,,,,,Autumn
1987-09-22,20.3,25.9,16.7,,,,,,,,Autumn
1987-09-23,19.2,24.8,14.8,,,,,,,,Autumn
1987-09-24,20.2,24.7,14.4,,,,,,,,Autumn
1987-09-25,15.7,19.4,12.0,,,,,,,,Autumn
1987-09-26,12.9,15.6,10.8,,,,,,,,Autumn
1987-09-27,17.3,19.8,9.7,,,,,,,,Autumn
1987-09-28,18.4,22.2,13.6,,,,,,,,Autumn
1987-09-29,17.3,21.8,14.9,,,,,,,,Autumn
1987-09-30,18.4,23.8,13.0,,,,,,,,Autumn
1987-10-01,19.5,24.5,14.4,,,,,,,,Autumn
1987-10-02,18.4,20.2,15.6,,,,,,,,Autumn
1987-10-03,18.1,23.0,15.7,,,,,,,,Autumn
1987-10-04,18.3,24.3,13.8,,,,,,,,Autumn
1987-10-05,20.1,25.8,13.6,,,,,,,,Autumn
1987-10-06,20.6,23.2,16.5,,,,,,,,Autumn
1987-10-07,17.4,23.4,13.4,,,,,,,,Autumn
1987-10-08,16.9,22.4,10.7,,,,,,,,Autumn
1987-10-09,19.4,24.2,13.0,,,,,,,,Autumn
1987-10-10,19.6,24.0,16.8,,,,,,,,Autumn
1987-10-11,19.4,25.0,15.2,,,,,,,,Autumn
1987-10-12,17.3,23.4,14.1,,,,,,,,Autumn
1987-10-13,16.2,19.7,11.9,,,,,,,,Autumn
1987-10-14,18.2,21.0,14.1,,,,,,,,Autumn
1987-10-15,16.5,20.0,14.6,,,,,,,,Autumn
1987-10-16,17.2,23.1,13.6,,,,,,,,Autumn
1987-10-17,17.1,20.3,12.5,,,,,,,,Autumn
1987-10-18,13.1,17.3,11.1,,,,,,,,Autumn
1987-10-19,10.1,14.0,9.3,,,,,,,,Autumn
1987-10-20,8.0,11.0,4.9,,,,,,,,Autumn
1987-10-21,7.4,10.4,5.5,,,,,,,,Autumn
1987-10-22,10.1,15.0,4.5,,,,,,,,Autumn
1987-10-23,12.4,15.2,6.8,,,,,,,,Autumn
1987-10-24,12.7,18.3,10.3,,,,,,,,Autumn
1987-10-25,11.0,14.8,7.2,,,,,,,,Autumn
1987-10-26,11.8,17.6,6.8,,,,,,,,Autumn
1987-10-27,13.9,17.1,7.6,,,,,,,,Autumn
1987-10-28,15.1,19.2,12.0,,,,,,,,Autumn
1987-10-29,16.5,18.0,12.8,,,,,,,,Autumn
1987-10-30,14.9,19.1,12.8,,,,,,,,Autumn
1987-10-31,13.9,15.8,12.2,,,,,,,,Autumn
1987-11-01,12.2,14.8,11.0,,,,,,,,Autumn
1987-11-02,10.7,12.3,10.0,,,,,,,,Autumn
1987-11-03,9.2,12.8,7.5,,,,,,,,Autumn
1987-11-04,7.8,12.3,5.3,,,,,,,,Autumn
1987-11-05,4.4,8.6,2.6,,,,,,,,Autumn
1987-11-06,7.7,10.3,1.1,,,,,,,,Autumn
1987-11-07,6.2,10.4,4.2,,,,,,,,Autumn
1987-11-08,8.3,10.5,2.1,,,,,,,,Autumn
1987-11-09,11.1,14.7,6.7,,,,,,,,Autumn
1987-11-10,13.3,16.7,9.4,,,,,,,,Autumn
1987-11-11,15.8,18.2,12.2,,,,,,,,Autumn
1987-11-12,12.6,16.3,10.0,,,,,,,,Autumn
1987-11-13,11.2,14.5,9.2,,,,,,,,Autumn
1987-11-14,9.6,13.4,8.3,,,,,,,,Autumn
1987-11-15,10.4,13.4,6.4,,,,,,,,Autumn
1987-11-16,8.1,13.0,4.4,,,,,,,,Autumn
1987-11-17,6.3,10.3,1.6,,,,,,,,Autumn
1987-11-18,5.8,12.8,3.0,,,,,,,,Autumn
1987-11-19,3.6,7.5,-0.3,,,,,,,,Autumn
1987-11-20,9.1,11.4,0.6,,,,,,,,Autumn
1987-11-21,9.6,14.4,7.9,,,,,,,,Autumn
1987-11-22,10.3,14.6,4.5,,,,,,,,Autumn
1987-11-23,7.2,14.2,2.9,,,,,,,,Autumn
1987-11-24,4.3,9.0,-1.0,,,,,,,,Autumn
1987-11-25,9.4,14.3,2.2,,,,,,,,Autumn
1987-11-26,9.8,14.3,7.4,,,,,,,,Autumn
1987-11-27,4.0,8.6,3.6,,,,,,,,Autumn
1987-11-28,-3.9,3.6,-5.8,,,,,,,,Autumn
1987-11-29,-5.4,-1.4,-9.4,,,,,,,,Autumn
1987-11-30,-3.8,-0.7,-7.3,,,,,,,,Autumn
1988-09-01,23.0,26.8,20.1,,,,,,,,Autumn
1988-09-02,22.7,28.2,20.5,,,,,,,,Autumn
1988-09-03,23.6,27.7,19.3,,,,,,,,Autumn
1988-09-04,24.5,28.7,20.3,,,,,,,,Autumn
1988-09-05,22.7,27.8,20.3,,,,,,,,Autumn
1988-09-06,23.7,28.3,18.1,,,,,,,,Autumn
1988-09-07,23.8,28.3,20.3,,,,,,,,Autumn
1988-09-08,24.2,27.8,21.8,,,,,,,,Autumn
1988-09-09,23.9,28.6,20.9,,,,,,,,Autumn
1988-09-10,21.1,23.7,19.9,,,,,,,,Autumn
1988-09-11,19.5,21.3,17.8,,,,,,,,Autumn
1988-09-12,21.9,26.7,19.0,,,,,,,,Autumn
1988-09-13,22.8,27.0,17.4,,,,,,,,Autumn
1988-09-14,22.3,26.1,19.4,,,,,,,,Autumn
1988-09-15,21.3,26.0,19.0,,,,,,,,Autumn
1988-09-16,21.6,28.0,16.9,,,,,,,,Autumn
1988-09-17,22.9,27.4,17.6,,,,,,,,Autumn
1988-09-18,23.1,26.8,19.3,,,,,,,,Autumn
1988-09-19,17.6,21.9,16.0,,,,,,,,Autumn
1988-09-20,19.9,25.9,14.3,,,,,,,,Autumn
1988-09-21,20.1,26.2,14.8,,,,,,,,Autumn
1988-09-22,20.9,26.4,15.1,,,,,,,,Autumn
1988-09-23,20.9,26.1,16.3,,,,,,,,Autumn
1988-09-24,20.4,27.5,17.9,,,,,,,,Autumn
1988-09-25,19.3,25.1,12.4,,,,,,,,Autumn
1988-09-26,14.8,21.1,10.9,,,,,,,,Autumn
1988-09-27,17.0,23.3,10.8,,,,,,,,Autumn
1988-09-28,18.3,24.6,12.4,,,,,,,,Autumn
1988-09-29,18.1,24.3,12.7,,,,,,,,Autumn
1988-09-30,18.2,23.4,12.2,,,,,,,,Autumn
1988-10-01,17.4,23.2,14.3,,,,,,,,Autumn
1988-10-02,17.0,22.3,12.1,,,,,,,,Autumn
1988-10-03,17.8,22.8,12.2,,,,,,,,Autumn
1988-10-04,19.7,24.4,13.8,,,,,,,,Autumn
1988-10-05,15.8,19.0,15.1,,,,,,,,Autumn
1988-10-06,15.9,20.5,12.4,,,,,,,,Autumn
1988-10-07,17.0,23.4,11.5,,,,,,,,Autumn
1988-10-08,16.8,22.4,13.0,,,,,,,,Autumn
1988-10-09,17.6,22.5,12.0,,,,,,,,Autumn
1988-10-10,18.4,23.2,13.9,,,,,,,,Autumn
1988-10-11,18.2,21.6,16.2,,,,,,,,Autumn
1988-10-12,9.8,18.7,6.7,,,,,,,,Autumn
1988-10-13,12.4,14.2,5.6,,,,,,,,Autumn
1988-10-14,16.2,18.2,12.7,,,,,,,,Autumn
1988-10-15,16.3,20.2,14.2,,,,,,,,Autumn
1988-10-16,17.0,20.0,11.6,,,,,,,,Autumn
1988-10-17,15.3,19.6,12.5,,,,,,,,Autumn
1988-10-18,14.9,21.4,10.1,,,,,,,,Autumn
1988-10-19,15.6,21.1,9.7,,,,,,,,Autumn
1988-10-20,14.8,16.6,12.1,,,,,,,,Autumn
1988-10-21,14.5,19.1,12.9,,,,,,,,Autumn
1988-10-22,14.6,20.0,9.9,,,,,,,,Autumn
1988-10-23,15.9,20.1,10.7,,,,,,,,Autumn
1988-10-24,14.1,15.6,13.9,,,,,,,,Autumn
1988-10-25,14.6,19.3,10.0,,,,,,,,Autumn
1988-10-26,15.9,20.7,10.5,,,,,,,,Autumn
1988-10-27,12.6,18.0,10.6,,,,,,,,Autumn
1988-10-28,9.2,16.4,5.6,,,,,,,,Autumn
1988-10-29,8.8,15.2,2.5,,,,,,,,Autumn
1988-10-30,8.8,13.4,3.2,,,,,,,,Autumn
1988-10-31,11.6,15.3,5.4,,,,,,,,Autumn
1988-11-01,10.4,16.2,7.9,,,,,,,,Autumn
1988-11-02,8.8,12.7,5.7,,,,,,,,Autumn
1988-11-03,9.8,14.0,6.1,,,,,,,,Autumn
1988-11-04,10.6,14.7,6.3,,,,,,,,Autumn
1988-11-05,8.6,13.7,6.0,,,,,,,,Autumn
1988-11-06,11.2,16.2,4.8,,,,,,,,Autumn
1988-11-07,9.8,15.1,6.7,,,,,,,,Autumn
1988-11-08,11.1,15.8,5.0,,,,,,,,Autumn
1988-11-09,5.9,13.7,2.0,,,,,,,,Autumn
1988-11-10,5.4,7.8,-0.5,,,,,,,,Autumn
1988-11-11,11.4,13.7,3.5,,,,,,,,Autumn
1988-11-12,11.8,15.8,9.8,,,,,,,,Autumn
1988-11-13,8.2,14.8,5.2,,,,,,,,Autumn
1988-11-14,4.7,8.0,1.4,,,,,,,,Autumn
1988-11-15,6.6,11.4,2.6,,,,,,,,Autumn
1988-11-16,3.9,8.7,2.7,,,,,,,,Autumn
1988-11-17,4.5,8.5,1.8,,,,,,,,Autumn
1988-11-18,4.9,9.9,1.2,,,,,,,,Autumn
1988-11-19,4.6,7.5,1.3,,,,,,,,Autumn
1988-11-20,7.1,11.0,2.9,,,,,,,,Autumn
1988-11-21,8.0,11.9,3.9,,,,,,,,Autumn
1988-11-22,9.9,13.4,7.1,,,,,,,,Autumn
1988-11-23,2.3,10.4,1.2,,,,,,,,Autumn
1988-11-24,-0.7,1.8,-1.4,,,,,,,,Autumn
1988-11-25,-1.5,0.7,-2.7,,,,,,,,Autumn
1988-11-26,-1.8,0.6,-4.3,,,,,,,,Autumn
1988-11-27,-1.0,2.3,-4.2,,,,,,,,Autumn
1988-11-28,1.6,8.1,-3.5,,,,,,,,Autumn
1988-11-29,1.9,6.5,-1.7,,,,,,,,Autumn
1988-11-30,3.1,7.8,-2.4,,,,,,,,Autumn
1989-09-01,22.7,25.3,20.8,,,,,,,,Autumn
1989-09-02,21.6,25.7,19.5,,,,,,,,Autumn
1989-09-03,21.6,25.6,17.2,,,,,,,,Autumn
1989-09-04,21.8,25.6,17.5,,,,,,,,Autumn
1989-09-05,22.3,27.2,19.2,,,,,,,,Autumn
1989-09-06,23.2,27.8,19.0,,,,,,,,Autumn
1989-09-07,23.6,29.9,19.4,,,,,,,,Autumn
1989-09-08,23.4,29.3,18.9,,,,,,,,Autumn
1989-09-09,22.1,25.4,18.3,,,,,,,,Autumn
1989-09-10,23.7,28.2,19.5,,,,,,,,Autumn
1989-09-11,23.0,25.0,21.8,,,,,,,,Autumn
1989-09-12,22.3,27.2,21.0,,,,,,,,Autumn
1989-09-13,23.4,28.6,17.5,,,,,,,,Autumn
1989-09-14,19.8,22.4,18.7,,,,,,,,Autumn
1989-09-15,20.6,24.4,18.0,,,,,,,,Autumn
1989-09-16,22.2,27.2,18.0,,,,,,,,Autumn
1989-09-17,18.4,23.0,17.0,,,,,,,,Autumn
1989-09-18,21.2,25.4,15.5,,,,,,,,Autumn
1989-09-19,17.2,23.3,14.5,,,,,,,,Autumn
1989-09-20,17.2,22.0,9.9,,,,,,,,Autumn
1989-09-21,19.3,23.2,14.8,,,,,,,,Autumn
1989-09-22,20.2,25.3,14.8,,,,,,,,Autumn
1989-09-23,21.2,25.5,15.9,,,,,,,,Autumn
1989-09-24,20.1,23.6,18.0,,,,,,,,Autumn
1989-09-25,16.4,21.9,13.5,,,,,,,,Autumn
1989-09-26,18.4,22.8,11.9,,,,,,,,Autumn
1989-09-27,15.8,18.7,13.5,,,,,,,,Autumn
1989-09-28,17.5,22.7,14.7,,,,,,,,Autumn
1989-09-29,16.4,20.6,11.1,,,,,,,,Autumn
1989-09-30,16.7,22.2,12.2,,,,,,,,Autumn
1989-10-01,17.6,23.8,12.9,,,,,,,,Autumn
1989-10-02,17.1,23.7,11.4,,,,,,,,Autumn
1989-10-03,17.3,23.3,11.2,,,,,,,,Autumn
1989-10-04,17.9,22.0,13.1,,,,,,,,Autumn
1989-10-05,15.7,19.3,14.9,,,,,,,,Autumn
1989-10-06,13.4,19.2,10.0,,,,,,,,Autumn
1989-10-07,10.9,15.3,7.7,,,,,,,,Autumn
1989-10-08,11.4,16.9,5.8,,,,,,,,Autumn
1989-10-09,13.8,18.3,7.6,,,,,,,,Autumn
1989-10-10,14.1,17.9,10.8,,,,,,,,Autumn
1989-10-11,15.4,20.3,12.4,,,,,,,,Autumn
1989-10-12,13.4,18.5,11.3,,,,,,,,Autumn
1989-10-13,15.2,20.4,9.0,,,,,,,,Autumn
1989-10-14,16.6,22.0,12.7,,,,,,,,Autumn
1989-10-15,15.6,18.2,13.1,,,,,,,,Autumn
1989-10-16,7.8,16.5,5.9,,,,,,,,Autumn
1989-10-17,6.6,10.9,2.5,,,,,,,,Autumn
1989-10-18,11.8,14.4,3.4,,,,,,,,Autumn
1989-10-19,10.5,15.0,9.7,,,,,,,,Autumn
1989-10-20,10.9,14.8,5.6,,,,,,,,Autumn
1989-10-21,13.4,18.0,7.5,,,,,,,,Autumn
1989-10-22,13.7,18.8,10.0,,,,,,,,Autumn
1989-10-23,12.5,17.6,7.1,,,,,,,,Autumn
1989-10-24,14.9,20.4,8.5,,,,,,,,Autumn
1989-10-25,16.6,19.9,10.9,,,,,,,,Autumn
1989-10-26,13.1,18.5,11.3,,,,,,,,Autumn
1989-10-27,15.0,20.1,8.4,,,,,,,,Autumn
1989-10-28,13.6,19.5,11.2,,,,,,,,Autumn
1989-10-29,13.3,19.6,8.6,,,,,,,,Autumn
1989-10-30,14.7,17.8,9.4,,,,,,,,Autumn
1989-10-31,11.4,15.2,9.9,,,,,,,,Autumn
1989-11-01,11.6,16.8,6.1,,,,,,,,Autumn
1989-11-02,12.6,17.1,7.6,,,,,,,,Autumn
1989-11-03,13.7,17.5,10.0,,,,,,,,Autumn
1989-11-04,13.9,14.7,11.6,,,,,,,,Autumn
1989-11-05,13.6,17.0,11.8,,,,,,,,Autumn
1989-11-06,11.7,12.8,11.1,,,,,,,,Autumn
1989-11-07,12.6,15.7,11.1,,,,,,,,Autumn
1989-11-08,12.2,14.2,11.2,,,,,,,,Autumn
1989-11-09,9.9,14.4,8.5,,,,,,,,Autumn
1989-11-10,7.4,11.5,5.1,,,,,,,,Autumn
1989-11-11,7.7,11.5,5.4,,,,,,,,Autumn
1989-11-12,7.6,9.2,5.2,,,,,,,,Autumn
1989-11-13,1.2,7.6,-1.4,,,,,,,,Autumn
1989-11-14,4.2,9.1,-3.5,,,,,,,,Autumn
1989-11-15,8.1,12.1,3.6,,,,,,,,Autumn
1989-11-16,7.8,11.1,4.0,,,,,,,,Autumn
1989-11-17,8.9,13.3,5.8,,,,,,,,Autumn
1989-11-18,-0.2,8.8,-1.0,,,,,,,,Autumn
1989-11-19,2.4,5.2,-3.2,,,,,,,,Autumn
1989-11-20,7.4,10.4,2.0,,,,,,,,Autumn
1989-11-21,8.9,11.7,4.0,,,,,,,,Autumn
1989-11-22,8.7,13.0,6.2,,,,,,,,Autumn
1989-11-23,7.6,12.7,5.4,,,,,,,,Autumn
1989-11-24,6.4,11.7,3.0,,,,,,,,Autumn
1989-11-25,7.4,11.4,2.1,,,,,,,,Autumn
1989-11-26,9.4,12.6,3.6,,,,,,,,Autumn
1989-11-27,4.8,9.8,1.9,,,,,,,,Autumn
1989-11-28,-1.1,3.0,-2.0,,,,,,,,Autumn
1989-11-29,-2.2,0.3,-5.0,,,,,,,,Autumn
1989-11-30,-0.5,2.5,-4.2,,,,,,,,Autumn
1990-09-01,20.7,20.3,18.5,,,,,,,,Autumn
1990-09-02,24.3,30.0,20.3,,,,,,,,Autumn
1990-09-03,22.6,26.0,19.2,,,,,,,,Autumn
1990-09-04,23.2,27.3,20.2,,,,,,,,Autumn
1990-09-05,24.1,27.6,20.7,,,,,,,,Autumn
1990-09-06,23.2,26.1,22.0,,,,,,,,Autumn
1990-09-07,25.8,30.8,20.4,,,,,,,,Autumn
1990-09-08,25.0,28.9,22.5,,,,,,,,Autumn
1990-09-09,23.6,26.8,22.0,,,,,,,,Autumn
1990-09-10,19.9,23.4,17.6,,,,,,,,Autumn
1990-09-11,17.8,19.2,17.2,,,,,,,,Autumn
1990-09-12,21.2,25.5,16.6,,,,,,,,Autumn
1990-09-13,22.6,27.5,17.5,,,,,,,,Autumn
1990-09-14,20.1,21.7,19.0,,,,,,,,Autumn
1990-09-15,19.1,24.1,15.8,,,,,,,,Autumn
1990-09-16,21.6,26.5,15.2,,,,,,,,Autumn
1990-09-17,17.3,23.4,14.3,,,,,,,,Autumn
1990-09-18,15.7,21.5,11.4,,,,,,,,Autumn
1990-09-19,18.7,25.6,9.8,,,,,,,,Autumn
1990-09-20,19.3,23.9,13.6,,,,,,,,Autumn
1990-09-21,20.9,25.1,15.2,,,,,,,,Autumn
1990-09-22,20.6,24.9,17.4,,,,,,,,Autumn
1990-09-23,19.3,23.7,17.2,,,,,,,,Autumn
1990-09-24,19.1,25.1,15.7,,,,,,,,Autumn
1990-09-25,19.6,25.6,14.0,,,,,,,,Autumn
1990-09-26,20.5,26.4,13.8,,,,,,,,Autumn
1990-09-27,19.7,23.6,16.1,,,,,,,,Autumn
1990-09-28,19.8,24.7,16.9,,,,,,,,Autumn
1990-09-29,20.9,25.8,14.5,,,,,,,,Autumn
1990-09-30,20.0,25.2,16.0,,,,,,,,Autumn
1990-10-01,17.7,22.5,14.5,,,,,,,,Autumn
1990-10-02,16.9,22.3,12.4,,,,,,,,Autumn
1990-10-03,17.7,23.2,11.7,,,,,,,,Autumn
1990-10-04,18.3,23.3,14.2,,,,,,,,Autumn
1990-10-05,18.7,24.2,13.8,,,,,,,,Autumn
1990-10-06,19.9,27.2,13.9,,,,,,,,Autumn
1990-10-07,18.7,26.1,14.5,,,,,,,,Autumn
1990-10-08,15.6,24.2,12.4,,,,,,,,Autumn
1990-10-09,12.2,18.6,7.4,,,,,,,,Autumn
1990-10-10,13.9,18.5,6.8,,,,,,,,Autumn
1990-10-11,14.1,18.6,11.1,,,,,,,,Autumn
1990-10-12,15.1,20.6,9.0,,,,,,,,Autumn
1990-10-13,16.4,22.5,11.9,,,,,,,,Autumn
1990-10-14,17.6,20.8,12.8,,,,,,,,Autumn
1990-10-15,16.4,21.4,14.2,,,,,,,,Autumn
1990-10-16,15.6,21.0,12.0,,,,,,,,Autumn
1990-10-17,11.2,15.0,9.7,,,,,,,,Autumn
1990-10-18,13.4,17.9,8.1,,,,,,,,Autumn
1990-10-19,15.1,20.6,10.0,,,,,,,,Autumn
1990-10-20,14.5,20.6,10.2,,,,,,,,Autumn
1990-10-21,15.9,21.8,9.9,,,,,,,,Autumn
1990-10-22,15.9,22.0,11.3,,,,,,,,Autumn
1990-10-23,15.7,21.1,11.0,,,,,,,,Autumn
1990-10-24,15.1,18.3,11.4,,,,,,,,Autumn
1990-10-25,12.5,16.4,11.2,,,,,,,,Autumn
1990-10-26,11.4,16.8,7.3,,,,,,,,Autumn
1990-10-27,12.7,17.6,7.4,,,,,,,,Autumn
1990-10-28,13.3,18.0,9.0,,,,,,,,Autumn
1990-10-29,13.3,18.6,8.6,,,,,,,,Autumn
1990-10-30,13.7,19.8,10.1,,,,,,,,Autumn
1990-10-31,13.7,18.9,9.9,,,,,,,,Autumn
1990-11-01,14.7,19.8,9.0,,,,,,,,Autumn
1990-11-02,13.4,18.3,11.8,,,,,,,,Autumn
1990-11-03,12.6,17.6,9.4,,,,,,,,Autumn
1990-11-04,13.3,20.8,8.6,,,,,,,,Autumn
1990-11-05,12.7,17.6,10.4,,,,,,,,Autumn
1990-11-06,11.4,13.5,9.8,,,,,,,,Autumn
1990-11-07,9.4,13.5,7.2,,,,,,,,Autumn
1990-11-08,9.4,11.2,5.0,,,,,,,,Autumn
